id,alias,name,image_url,is_closed,url,review_count,categories_0_alias,categories/0/title,rating,coordinates_latitude,coordinates/longitude,transactions/0,price,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,location/display_address/2,phone,display_phone,distance,categories/1/alias,categories/1/title,categories/2/alias,categories/2/title,transactions/1,WiFi,Credit Card,Noise Level,Include?
MBj0Tg6SmNJmkl7aCXtq5Q,matcha-cafe-maiko-san-francisco-5,Matcha Cafe Maiko,https://s3-media2.fl.yelpcdn.com/bphoto/ztXWXO0dAD2mf6T4IL2N0w/o.jpg,FALSE,https://www.yelp.com/biz/matcha-cafe-maiko-san-francisco-5?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,111,desserts,Desserts,icecream,Ice Cream & Frozen Yogurt,4.5,37.72811,-122.477,,3251 20th Ave,Ste 250K,,San Francisco,94132,US,CA,3251 20th Ave,Ste 250K,1.42E+10,(415) 680-9650,5105.049,coffee,Coffee & Tea,delivery,,"San Francisco, CA 94132",No,,,
JkeCRHzlHZWI95vB5fnPyA,6th-and-b-san-francisco-2,6th and B,https://s3-media2.fl.yelpcdn.com/bphoto/otPhd0ZM9XCqxsIMK6pPCw/o.jpg,FALSE,https://www.yelp.com/biz/6th-and-b-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,220,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,4,37.77745,-122.464,$$,452 Balboa St,,,San Francisco,94118,US,CA,452 Balboa St,"San Francisco, CA 94118",1.42E+10,(415) 753-9138,3031.629,juicebars,Juice Bars & Smoothies,pickup,,,No,,,
3fAm4LkrGUbjXM6eMonBEA,cafe-isabella-san-francisco,Cafe Isabella,https://s3-media2.fl.yelpcdn.com/bphoto/SV3wD1V6085AqDXuUokcXQ/o.jpg,FALSE,https://www.yelp.com/biz/cafe-isabella-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,210,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,4,37.79543,-122.413,$,1414 Taylor St,,,San Francisco,94133,US,CA,1414 Taylor St,"San Francisco, CA 94133",1.42E+10,(415) 378-3241,4359.264,sandwiches,Sandwiches,delivery,,,No,,,
nL40RmgMcFjyAX-QwJ8klw,l-acajou-bakery-and-cafe-san-francisco-2,L'acajou Bakery & Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/X5u7S9mAzYdIPrv_g9H_7A/o.jpg,FALSE,https://www.yelp.com/biz/l-acajou-bakery-and-cafe-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,335,coffee,Coffee & Tea,bakeries,Bakeries,4,37.77132,-122.409,$,498 9th St,,,San Francisco,94103,US,CA,498 9th St,"San Francisco, CA 94103",1.42E+10,(415) 626-3683,2695.914,sandwiches,Sandwiches,pickup,delivery,,Yes,Yes,Yes,Average
TIb67-bkIS6tMNF2bHrQlg,nespresso-boutique-san-francisco-4,Nespresso Boutique,https://s3-media4.fl.yelpcdn.com/bphoto/ZJcOhPPlWuWZb3k24d3zng/o.jpg,FALSE,https://www.yelp.com/biz/nespresso-boutique-san-francisco-4?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,449,cafes,Cafes,coffee,Coffee & Tea,3.5,37.78768,-122.405,$$,90 Grant Ave,,,San Francisco,94108,US,CA,90 Grant Ave,"San Francisco, CA 94108",1.80E+10,(800) 562-1465,4064.135,coffeeroasteries,Coffee Roasteries,,,,Yes,No,Yes,Quiet
kyVarru3AiouGrCO1gZxuw,iron-horse-coffee-san-francisco-2,Iron Horse Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/CaiOHeV147HoltHAt-soIw/o.jpg,FALSE,https://www.yelp.com/biz/iron-horse-coffee-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,110,coffee,Coffee & Tea,,,4.5,37.78829,-122.404,$,25 Maiden Ln,,,San Francisco,94108,US,CA,25 Maiden Ln,"San Francisco, CA 94108",1.42E+10,(415) 404-2877,4174.08,,,delivery,,,Yes,Yes,Yes,Average
RF-9DydHA1BsTaRx_MB-eQ,haus-coffee-san-francisco,Haus Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/vhcmMNeqOycFMPVNPkCgXQ/o.jpg,FALSE,https://www.yelp.com/biz/haus-coffee-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,425,coffee,Coffee & Tea,,,3.5,37.75265,-122.414,$$,3086 24th St,,,San Francisco,94110,US,CA,3086 24th St,"San Francisco, CA 94110",1.42E+10,(415) 374-7353,2197.924,,,delivery,,,Yes,Yes,Yes,Quiet
w_CDMwPaFE8L-cFQZzFyTg,church-street-cafe-san-francisco-2,Church Street Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/xJidT5D8bQwFNUBHyntMCA/o.jpg,FALSE,https://www.yelp.com/biz/church-street-cafe-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,271,coffee,Coffee & Tea,vietnamese,Vietnamese,4,37.76639,-122.429,$,260 Church St,,,San Francisco,94114,US,CA,260 Church St,"San Francisco, CA 94114",1.42E+10,(415) 621-2233,892.3028,sandwiches,Sandwiches,delivery,pickup,,Yes,Yes,No,Average
MNE2e4UoORx_JqJzKTkRlQ,cafe-enchante-san-francisco,Cafe Enchante,https://s3-media2.fl.yelpcdn.com/bphoto/r5-e60Mz3X1cTvEJaM4SlA/o.jpg,FALSE,https://www.yelp.com/biz/cafe-enchante-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,316,coffee,Coffee & Tea,bagels,Bagels,4,37.77986,-122.485,$,6157 Geary Blvd,,,San Francisco,94121,US,CA,6157 Geary Blvd,"San Francisco, CA 94121",1.42E+10,(415) 500-3345,4805.066,sandwiches,Sandwiches,delivery,,,Yes,Yes,Yes,Average
sIHeT2rJmTmovIUeplZJSw,miss-tomato-sandwich-shop-san-francisco,Miss Tomato Sandwich Shop,https://s3-media1.fl.yelpcdn.com/bphoto/LSGlq8GWeIpmxZQMo7y95A/o.jpg,FALSE,https://www.yelp.com/biz/miss-tomato-sandwich-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,271,sandwiches,Sandwiches,breakfast_brunch,Breakfast & Brunch,4,37.79221,-122.398,$,388 Market St,Ste 106,,San Francisco,94111,US,CA,388 Market St,Ste 106,1.42E+10,(415) 397-0100,4845.078,coffee,Coffee & Tea,delivery,pickup,"San Francisco, CA 94111",No,,,
gaV5SHzG-0pYXbY5aqXDtw,la-stazione-coffee-and-wine-bar-san-francisco,La Stazione Coffee & Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/McErvfQk7zJ52FEvpemvJg/o.jpg,FALSE,https://www.yelp.com/biz/la-stazione-coffee-and-wine-bar-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,210,coffee,Coffee & Tea,italian,Italian,4,37.75736,-122.393,$,701 Pennsylvania Ave,,,San Francisco,94107,US,CA,701 Pennsylvania Ave,"San Francisco, CA 94107",,,3850.284,wine_bars,Wine Bars,delivery,,,No,,,
mSvf8NXTM-RlQ_XCAdd0WQ,andytown-coffee-roasters-san-francisco-2,Andytown Coffee Roasters,https://s3-media4.fl.yelpcdn.com/bphoto/U_ZTcvO2lhKbuYxX7PSNgQ/o.jpg,FALSE,https://www.yelp.com/biz/andytown-coffee-roasters-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,136,coffee,Coffee & Tea,,,4.5,37.7415,-122.505,$$,3629 Taraval,,,San Francisco,94116,US,CA,3629 Taraval,"San Francisco, CA 94116",1.42E+10,(415) 753-9775,6421.869,,,delivery,,,No,,,
EWhqq-gJktFyGKtouMQ8gw,home-coffee-roasters-san-francisco-3,Home Coffee Roasters,https://s3-media3.fl.yelpcdn.com/bphoto/UxwaEqLtEpIC1M7G7teeVA/o.jpg,FALSE,https://www.yelp.com/biz/home-coffee-roasters-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,120,coffee,Coffee & Tea,,,4.5,37.79129,-122.406,$,455 Grant Ave,,,San Francisco,94108,US,CA,455 Grant Ave,"San Francisco, CA 94108",1.42E+10,(415) 780-5423,4314.548,,,pickup,delivery,,Yes,Yes,Yes,Average
jCBTQri4FzW6aQVXLBh1_w,beacon-coffee-and-pantry-san-francisco,Beacon Coffee & Pantry,https://s3-media4.fl.yelpcdn.com/bphoto/ZsI89WuHzCJjgVHzpY3O-Q/o.jpg,FALSE,https://www.yelp.com/biz/beacon-coffee-and-pantry-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,305,coffee,Coffee & Tea,sandwiches,Sandwiches,4,37.80217,-122.413,$,805 Columbus Ave,,,San Francisco,94133,US,CA,805 Columbus Ave,"San Francisco, CA 94133",1.42E+10,(415) 814-2551,5026.155,bakeries,Bakeries,delivery,,,Yes,Yes,Yes,Average
7EvFw4sbA7K5NNZ3hK6btg,enough-tea-and-coffee-san-francisco,Enough Tea & Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/ifmYGb0uQHIrI6IyzcG20Q/o.jpg,FALSE,https://www.yelp.com/biz/enough-tea-and-coffee-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,120,coffee,Coffee & Tea,,,4.5,37.78858,-122.404,$,49 Kearny St,,,San Francisco,94108,US,CA,49 Kearny St,"San Francisco, CA 94108",,,4203.84,,,delivery,,,No,,,
onRIsGoPO9hB9yVuTRNNjg,mission-edge-cafe-daly-city,Mission Edge Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/4ZIMETsL52MPJAU69xRTqg/o.jpg,FALSE,https://www.yelp.com/biz/mission-edge-cafe-daly-city?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,432,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,3.5,37.70786,-122.455,$,5999 Mission St,,,Daly City,94014,US,CA,5999 Mission St,"Daly City, CA 94014",1.42E+10,(415) 325-5980,6114.855,tradamerican,American (Traditional),pickup,delivery,,Yes,No,Yes,Average
vt7oGi83g4q3PICj-SXCOA,mission-blue-san-francisco,Mission Blue,https://s3-media1.fl.yelpcdn.com/bphoto/mUJ1SLxr_f0MRsIvBwjj8w/o.jpg,FALSE,https://www.yelp.com/biz/mission-blue-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,60,coffee,Coffee & Tea,giftshops,Gift Shops,5,37.71242,-122.406,,144 Leland Ave,,,San Francisco,94134,US,CA,144 Leland Ave,"San Francisco, CA 94134",1.42E+10,(415) 508-7416,6010.36,,,delivery,,,No,,,
B3Sd79v3ZRSiM_37MrmNoQ,daydream-cake-shop-san-francisco-2,DayDream Cake Shop,https://s3-media2.fl.yelpcdn.com/bphoto/G1VyyYJucCVBNO2I8dK3Tg/o.jpg,FALSE,https://www.yelp.com/biz/daydream-cake-shop-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,164,desserts,Desserts,cakeshop,Patisserie/Cake Shop,4.5,37.75391,-122.49,$$,1788 32nd Ave,,,San Francisco,94122,US,CA,1788 32nd Ave,"San Francisco, CA 94122",1.42E+10,(415) 370-2381,4790.503,coffee,Coffee & Tea,pickup,delivery,,No,,,
AJUBHUHPbneSaAYR9hEZ3g,gallery-cafe-san-francisco,Gallery Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/kyjfWkp9g73bUFZIJYCL4A/o.jpg,FALSE,https://www.yelp.com/biz/gallery-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,302,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,4,37.79474,-122.411,$,1200 Mason St,,,San Francisco,94108,US,CA,1200 Mason St,"San Francisco, CA 94108",1.42E+10,(415) 296-9932,4352.639,tradamerican,American (Traditional),delivery,,,Yes,Yes,Yes,Average
EpDYdBl4Ix_BTiqAHIWDPQ,banh-mi-house-san-francisco,Banh Mi House,https://s3-media3.fl.yelpcdn.com/bphoto/Sr_lKATBMPOcLe4l9C17EA/o.jpg,FALSE,https://www.yelp.com/biz/banh-mi-house-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,150,sandwiches,Sandwiches,coffee,Coffee & Tea,4.5,37.72756,-122.403,$,2701 San Bruno Ave,,,San Francisco,94134,US,CA,2701 San Bruno Ave,"San Francisco, CA 94134",1.42E+10,(415) 769-5556,4706.403,,,,,,No,,,
xI2gY1Bf0MrV0E7k9lbUvg,sightglass-coffee-san-francisco-3,Sightglass Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/CxfiZv57u44M6WtIrizKNw/o.jpg,FALSE,https://www.yelp.com/biz/sightglass-coffee-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,239,coffee,Coffee & Tea,,,4,37.75924,-122.411,$$,3014 20th St,,,San Francisco,94110,US,CA,3014 20th St,"San Francisco, CA 94110",1.42E+10,(415) 641-1043,2214.399,,,delivery,,,Yes,No,Yes,Average
P8zfrRHemETl3gYFY5FFNA,sweet-chinito-coffee-san-francisco-2,Sweet Chinito Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/gL537YaY2NFCe8zMExEQjw/o.jpg,FALSE,https://www.yelp.com/biz/sweet-chinito-coffee-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,101,coffee,Coffee & Tea,sandwiches,Sandwiches,4.5,37.7479,-122.419,$,3100 Mission St,,,San Francisco,94110,US,CA,3100 Mission St,"San Francisco, CA 94110",1.42E+10,(415) 821-3388,2135.855,icecream,Ice Cream & Frozen Yogurt,delivery,pickup,,No,,,
YZK2hMkmjjIWgHDO2Ksz-Q,one65-patisserie-and-boutique-san-francisco-2,ONE65 Patisserie & Boutique,https://s3-media4.fl.yelpcdn.com/bphoto/j_MOi6qIm_aYAC2YpcSWzQ/o.jpg,FALSE,https://www.yelp.com/biz/one65-patisserie-and-boutique-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,162,cakeshop,Patisserie/Cake Shop,bakeries,Bakeries,coffee,Coffee & Tea,4.5,37.78625,-122.407,pickup,delivery,$$,165 O'Farrell St,,,San Francisco,94102,US,CA,165 O'Farrell St,"San Francisco, CA 94102",1.42E+10,(415) 814-8888,3804.714,,No,,,
jTk2zGDdDSVKk3oA0v37xg,pentacle-coffee-san-francisco-2,Pentacle Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/O6N0Sdd9d2Q6scH8j6Kivg/o.jpg,FALSE,https://www.yelp.com/biz/pentacle-coffee-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,67,coffee,Coffee & Tea,,,,,5,37.78117,-122.409,,,$$,64 6th St,,,San Francisco,94103,US,CA,64 6th St,"San Francisco, CA 94103",1.42E+10,(415) 508-6258,3289.005,,No,,,
xfGxyVapMNlAlqQULvyG5Q,cafe-seventy8-san-francisco,Cafe Seventy8,https://s3-media3.fl.yelpcdn.com/bphoto/xr63OUKH14KpFkqZbVEV4g/o.jpg,FALSE,https://www.yelp.com/biz/cafe-seventy8-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,154,coffee,Coffee & Tea,,,,,4.5,37.74408,-122.422,delivery,,$,78 29th St,,,San Francisco,94110,US,CA,78 29th St,"San Francisco, CA 94110",1.42E+10,(415) 970-2233,2270.127,,Yes,Yes,Yes,Average
M0xEpdbcmF6iEG7LSST_lQ,garden-house-cafe-san-francisco,Garden House Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/_JRhnMx-sS3091q9Z_3FSQ/o.jpg,FALSE,https://www.yelp.com/biz/garden-house-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,290,breakfast_brunch,Breakfast & Brunch,sandwiches,Sandwiches,coffee,Coffee & Tea,4,37.78141,-122.493,delivery,,$,3117 Clement St,,,San Francisco,94121,US,CA,3117 Clement St,"San Francisco, CA 94121",1.42E+10,(415) 668-1640,5452.786,,Yes,Yes,No,Average
SiqcQqHhRtQbtkXOLo640g,vega-coffee-san-francisco,Vega Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/xjfueUOFAGTaIDihgt4P1Q/o.jpg,FALSE,https://www.yelp.com/biz/vega-coffee-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,129,coffee,Coffee & Tea,,,,,4.5,37.77456,-122.411,,,$,1246 Folsom St,,,San Francisco,94103,US,CA,1246 Folsom St,"San Francisco, CA 94103",1.42E+10,(415) 640-6843,2706.278,,No,,,
OZp55t0eesDBONb5_GdIDA,native-twins-coffee-san-francisco-2,Native Twins Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/PtJwq7GvmDS7xydQZvToUw/o.jpg,FALSE,https://www.yelp.com/biz/native-twins-coffee-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,77,coffee,Coffee & Tea,,,,,4.5,37.77147,-122.437,delivery,,$$,262 Divisadero St,,,San Francisco,94117,US,CA,262 Divisadero St,"San Francisco, CA 94117",1.42E+10,(415) 874-9110,1176.51,,Yes,Yes,Yes,Average
6zWgWwKgnB_nC1Se_pXrJA,latte-express-san-francisco-5,Latte Express,https://s3-media3.fl.yelpcdn.com/bphoto/ENiG1Fllo1vXdUTWcswN7w/o.jpg,FALSE,https://www.yelp.com/biz/latte-express-san-francisco-5?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,267,coffee,Coffee & Tea,vietnamese,Vietnamese,sandwiches,Sandwiches,4,37.79423,-122.405,delivery,,$,646 Kearny St,,,San Francisco,94108,US,CA,646 Kearny St,"San Francisco, CA 94108",1.42E+10,(415) 296-8838,4647.451,,No,,,
5oTMdBQj8cVvfr_Z7OkaYw,jump-start-coffee-and-grocery-san-francisco-3,Jump Start Coffee & Grocery,https://s3-media3.fl.yelpcdn.com/bphoto/2Xm4RZipqrwr-C31vIQ1jg/o.jpg,FALSE,https://www.yelp.com/biz/jump-start-coffee-and-grocery-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,107,coffee,Coffee & Tea,sandwiches,Sandwiches,beer_and_wine,"Beer, Wine & Spirits",4.5,37.75212,-122.423,pickup,delivery,$,1192 Guerrero St,,,San Francisco,94110,US,CA,1192 Guerrero St,"San Francisco, CA 94110",1.42E+10,(415) 642-7555,1528.533,,No,,,
w-F9xOVAQaiLINR5VWhOfQ,duboce-park-cafe-san-francisco,Duboce Park Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/HLNK4i9dVDCzi-9YODh17g/o.jpg,FALSE,https://www.yelp.com/biz/duboce-park-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,472,coffee,Coffee & Tea,sandwiches,Sandwiches,breakfast_brunch,Breakfast & Brunch,3.5,37.76922,-122.432,pickup,delivery,$$,2 Sanchez St,,,San Francisco,94114,US,CA,2 Sanchez St,"San Francisco, CA 94114",1.42E+10,(415) 621-1108,1019.59,,Yes,Yes,Yes,Average
fDviyRsyS41ldbxQTS8e8w,all-star-cafe-san-francisco-3,All Star Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/2l5EYVg-VLtfLE8jAgIKEQ/o.jpg,FALSE,https://www.yelp.com/biz/all-star-cafe-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,184,donuts,Donuts,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,4,37.77623,-122.415,delivery,pickup,$,98 9th St,,,San Francisco,94103,US,CA,98 9th St,"San Francisco, CA 94103",1.42E+10,(415) 863-4949,2539.588,,Yes,Yes,Yes,Average
yBwejh5N36gw4DOt49t3wg,its-tops-coffee-shop-san-francisco,It's Tops Coffee Shop,https://s3-media3.fl.yelpcdn.com/bphoto/Z3uCMaqrWjNv0iEwEZDoNQ/o.jpg,FALSE,https://www.yelp.com/biz/its-tops-coffee-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,485,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,waffles,Waffles,3.5,37.77143,-122.424,delivery,,$$,1801 Market St,,,San Francisco,94103,US,CA,1801 Market St,"San Francisco, CA 94103",1.42E+10,(415) 431-6395,1624.458,,No,,,
vLJIuMyrw96Tz1YHrr4YTg,temo-cafe-san-francisco,Temo Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/dsY5XsxEcdW7HD6fwVFGpw/o.jpg,FALSE,https://www.yelp.com/biz/temo-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,145,coffee,Coffee & Tea,juicebars,Juice Bars & Smoothies,sandwiches,Sandwiches,4.5,37.75279,-122.412,delivery,,$,3000 24th St,,,San Francisco,94110,US,CA,3000 24th St,"San Francisco, CA 94110",1.42E+10,(415) 829-2822,2323.133,,Yes,Yes,Yes,Quiet
f6PVeKj4VFl9KRJg9SXwIg,the-station-sf-san-francisco,The Station SF,https://s3-media4.fl.yelpcdn.com/bphoto/IlJx5_8Np7D6lrDPF29Obw/o.jpg,FALSE,https://www.yelp.com/biz/the-station-sf-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,309,coffee,Coffee & Tea,cafes,Cafes,breakfast_brunch,Breakfast & Brunch,4,37.79723,-122.405,pickup,delivery,$$,596 Pacific Ave,,,San Francisco,94133,US,CA,596 Pacific Ave,"San Francisco, CA 94133",1.42E+10,(415) 291-0690,4887.389,,Yes,Yes,Yes,Average
rdfrRK1Z7Ib9T8HaaIjvng,bb-tea-station-san-francisco-3,BB Tea Station,https://s3-media2.fl.yelpcdn.com/bphoto/rsLwVhT-rV2U_2fIAi4X_w/o.jpg,FALSE,https://www.yelp.com/biz/bb-tea-station-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,311,bubbletea,Bubble Tea,coffee,Coffee & Tea,,,3.5,37.75429,-122.478,delivery,pickup,$,1314 Noriega St,,,San Francisco,94122,US,CA,1314 Noriega St,"San Francisco, CA 94122",1.42E+10,(415) 681-5888,3719.67,,No,,,
UVt1r213Ju4wi5YdoDDVmA,le-trio-san-francisco,Le Trio,https://s3-media2.fl.yelpcdn.com/bphoto/vmS80asidGlBkttEiPTfSw/o.jpg,FALSE,https://www.yelp.com/biz/le-trio-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,101,coffee,Coffee & Tea,,,,,4.5,37.7609,-122.49,delivery,,,2575 Judah St,,,San Francisco,94122,US,CA,2575 Judah St,"San Francisco, CA 94122",1.42E+10,(415) 742-5746,4679.505,,Yes,Yes,Yes,Average
DRbzdSEBEOkIR5p9l1Ujnw,stanza-coffee-bar-san-francisco-2,Stanza Coffee Bar,https://s3-media3.fl.yelpcdn.com/bphoto/h2sRO_zzha5tFQnG7Ekx2A/o.jpg,FALSE,https://www.yelp.com/biz/stanza-coffee-bar-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,235,coffee,Coffee & Tea,,,,,4,37.76937,-122.45,delivery,,$$,1673 Haight St,,,San Francisco,94117,US,CA,1673 Haight St,"San Francisco, CA 94117",1.42E+10,(415) 529-1592,1528.387,,No,,,
